2	11	0	21	765	074639596389195230474069457053136613396959853189522782547600203693115639394076977436768130935966815893628988957489954979673963039955681430764261528725431490576872408598425405342315859
2	12	0	22	67	070670166324195230474609457053136613396959853189522782547600203693115639394076977436768130935966815893628988957489954979673963039955681430764261528725431490576872408598425405342315859
2	13	0	23	489	035497214989375185943850463153185525396349459482762102109857209743186077168425316936768130965483213696020100123501725319673963039955681430764261528725431490576872408598425405342315859
2	14	0	25	576	028497471698785258954592708594769015186933243405062784978951683152186490172513586812503424065487255982412276183996532100634036972944872351684030344797047498976513609825524510336749135
2	15	0	26	367	036315494025734086153891260374934015396930243435067948275891683152186497179542046812502124060437352106145406934370860120634036972944872351684030344797047498976513609825524510336749135
2	16	0	29	500	031403154258859661893216379310286270135961828107635425890436860342110524245524529410369304274968796395463033043430244792814301678216203598745359408279378425251430131581396790486531513
2	17	0	30	26	031403154258859661893216379512068270135961828107635425890436860342110524245524529410369304274968796395463033043430244792814301678216203598745359408279378425251430131581396790486531513
2	18	0	34	442	028760471539436789510152021034012304524530472869786184523510637945976207016607686787469359241635893698579101026198953046860345112211002607619872408720358162987985826310872688134760859
2	19	0	36	78	028760471539436789510152021034012204034530162078103694523040637945976207016607686787469359241635893698579101026198953046860345112211002607619872408720358162987985826310872688134760859
2	20	0	38	384	072304986974839752404123155835139685120796106072744975890437938598645528245497821560297401703616938593681894254759989365984252581432601607027921020125128429754076020130254211043120542
2	21	0	40	338	042315853693096394749067670679497012670404253524184790767823180768652185468693012147425439980215134524525743694295283049543047285979947043693667280218786679106430277958639431082827794
2	22	0	42	315	074452596945632821047249437698510342153952076186870217825427046394361796843497200772168130895385165131861588593185691683126704053305149782078694517061328859798254952401452060735861315
2	23	0	44	151	028153971067120628787982120628787349963472070686798590345317046394368796149430270772168130895385165131861619582847691683126704053305149782078694517061328859798254952401452060735861315
2	24	0	47	36	028153971067120628787982120628787189861852676080792540345317046394368796149430270772168130895385165131861619582847691683126704053305149782078694517061328859798254952401452060735861315
2	25	0	54	301	079452746889615943028877610298531967760405393686978273042013060340749344702958219725379431490437350128163473693094677499676074031963534102406836789631206531715430631085589436030974012
2	26	0	66	256	045693523416208504349877258287247867760309154383075247062010762103063420954034728185425472949357614306820244257842158610253963412975042043458647859476928029715589432474859124003034315
2	27	0	67	228	036396894710892539634340221006782868524317180326459471020763431682003749497245249518260727608127602106710965134552047820162016828892751706037415353153116160887369523987872541215403396
2	28	0	81	191	070749866753801207670346329702104958315393811856692874030679605130734437006403472054796359281057216394007696936913358168985242553516130670247897024520168155134120204389895856942135120
2	29	0	95	122	039369864753891207630344927935104958369793814556284976070129875240254307240760138654796359211020216076007694034512708163606189793516631681852897024520168155134120204389895891542135670
2	30	0	109	162	025794241658189658953891280710276167021300815826975890345895892781595683810542724958630431950318459361276214306851036702704258686987152782041251283518707679603067049610542433012340403
2	31	0	129	135	027403681098325420102671240482793970513166405373125897600217699631307588697120743636345259944757930128616828273916185981390343653065179985346328687945118252645340725101872405393816693
2	32	0	140	80	027403681098325420102671240482793970513166405373125897600213156931351580396974038536345259944757930128616828273410125988535420193165682947070398945249759724889076155101872965324315043
