N????B?kCWEOBOOoM??	46	7ffffffffffd
N????B?kCWEOBOOoEO?	46	7ffffffff7ff
N????B?kCWEOBOOo@o?	46	3fffffffffff
N????B?kCWEOBOOoGW?	46	3fffffffffff
N????B?kCWEOBOOoEC?	46	ffffffff6fff
N????B?kCWDODOOoM??	46	3fffffffffff
N????B?kCWDODOOoEO?	46	3fffffffffff
N????B?kCWDODOOoGW?	46	3fffffffffff
N????B?kCWCWF?OoM??	46	3fffffffffff
N????B?kCWCWF?OoEO?	46	3fffffffffff
N????B?kCWCWF?Oo@o?	46	3fffffffffff
N????B?kCWCWF?OoGW?	46	7ffffffff7ff
N????B?kCWCWF?OoCW?	46	7ffffffff7ff
N????B?kCWCWF?Oo@c?	46	ffffffffe7fe1
N????B?kCWCWE_POM??	46	3fffffffffff
N????B?kCWCWE_POE_?	46	3fffffffffff
N????B?kCWCWE_POD_?	46	3fffffffffff
N????B?kCWCWE_PO@o?	46	3fffffffffff
N????B?kCWCWE_POEG?	46	3fffffffffff
N????B?kCWCWE_POGg?	46	7ffffffff7ff
N????B?kCWCWE_POCW?	46	3fffffffffff
N????B?kCWCWE_POHC?	46	7fffffff7fff
N????B?kCWCWB_SOF??	46	3fffffffffff
N????B?kCWCWB_SOH_?	46	7fffffffff7f
N????B?kCWCWB_SOEO?	46	3fffffffffff
N????B?kCWCWB_SO@o?	46	fffffffff77f
N????B?kCWCWB_SOIG?	46	7ffffffff7ff
N????B?kCWCWB_SO@g?	46	3fffffffffff
N????B?kCWCWB_SOCW?	46	3fffffffffff
N????B?kCWCWB_SO@c?	46	fffffffefeff
N????B?kCWCWCoR?M??	46	3fffffffffff
N????B?kCWCWCoR?D_?	46	7ffffffff7ff
N????B?kCWCWAoT?E_?	46	7ffffffff7ff
N????B?kCWCWAoT?EO?	46	3fffffffffff
N????B?kCWCWAoT?KC?	46	7ffffffeffff
N????B?MDGKOEO@oW_?	46	7ffffffffffd
N????B?MDGKODOAoW_?	46	7ffffffff7ff
N????B?MDGKODOAoAg?	46	3ffffffffffcc
N????B?KG[PGP_KO[??	46	7ffffffff7ff
N????B?KG[PGP_KOF??	46	7ffffffff7ff
N????B?KG[PGP_KOW_?	46	7ffffffffffb
N????B?KG[PGP_KO@o?	46	fffffffdfffb
N????B?KG[PGP_KOPG?	46	7fffffff7fff
N????B?KG[PGH_SO[??	46	7ffffffff7ff
N????B?KG[PGH_SOU??	46	7ffffffff7ff
N????B?KG[PGH_SOX??	46	7fffffffff7f
N????B?KG[PGH_SO@o?	46	fffffffefeff
N????B?KG[PGH_SOEG?	46	7ffffffdffff
N????B?KG[PGH_SOPG?	46	7ffffffeffff
N????B?KG[PGPOK_X??	46	7ffffffffffd
N????B?KG[PGPOK_PG?	46	7fffffffefff
N????B?KG[PGHOS_PG?	46	7ffffffffeff
N????B?KG[@go_KOX??	46	7ffffffffffb
