N????B?M@K[?EO@oR??	46	7ffffffff7ff
N????B?M@K[?EO@oWG?	46	3fffffffffff
N????B?M@K[?DOAoY??	46	7fffffffff7f
N????B?M@K[?DOAoWG?	46	3fffffffffff
N????B?M@KU?BOOoY??	46	7ffffffffffd
N????B?M@KU?BOOoW_?	46	3fffffffffff
N????B?M@KU?BOOoWO?	46	7ffffffff7ff
N????B?M@KU?BOOoBO?	46	3ffffffffffcc
N????B?M@KU?BOOoAo?	46	3ffffffffffcc
N????B?M@KU?BOOoWG?	46	3fffffffffff
N????B?M@KU?BOOoQC?	46	ffffffff6fff
N????B?M@KU?@oQOY??	46	7ffffffff7ff
N????B?M@KU?@oQOW_?	46	3fffffffffff
N????B?M@KU?@oQOB_?	46	3ffffffffffcc
N????B?M@KU?@oQOWG?	46	3fffffffffff
N????B?M@KU?@oQOWC?	46	7ffffffdffff
N????B?M@KU?@oQOQC?	46	fffffffdfffb
N????B?M@KSGF?OoY??	46	3fffffffffff
N????B?M@KSGF?OoW_?	46	3fffffffffff
N????B?M@KSGF?OoWO?	46	7ffffffffffe
N????B?M@KSGF?OoWG?	46	7ffffffffffe
N????B?M@KSGF?OoBG?	46	3ffffffffffcc
N????B?M@KSGF?OoWC?	46	7ffffffffffe
N????B?M@KSGF?OoBC?	46	7ffffffeffff
N????B?M@KSGEOP_Y??	46	3fffffffffff
N????B?M@KSGEOP_WG?	46	3fffffffffff
N????B?M@KSGDOQ_Y??	46	3fffffffffff
N????B?M@KSGDOQ_X??	46	7ffffffffffd
N????B?M@KSGDOQ_WG?	46	3fffffffffff
N????B?gGwBOPOGoS_?	46	7ffffffff7ff
N????B?gGwBOPOGoGg?	46	7ffffffdffff
N????B?gGwAWR?GoT??	46	7ffffffeffff
N????B?gGwAWR?GoB_?	46	ffffffffc87ff
N????B?gGwAWB_WOY??	46	7ffffffff7ff
N???C@?wAaDCB_D_P_?	46	3fffffffffff
N???C@?wAaDCB_D_@g?	46	3fffffffffff
N???C@?wAaDCB_D_DC?	46	7ffffffff7ff
N???C@?wAaDCB_D_BC?	46	3fffffffffff
N???C@?wAaDCB_D_Cc?	46	3fffffffffff
N???C@?wAaDCB_D_Ac?	46	3fffffffffff
N???C@?wAaDCB_D_@K?	46	7ffffffdffff
N???C@?wAa@cI_D_R??	46	3fffffffffff
N???C@?wAa@cI_D_PO?	46	3fffffffffff
N???C@?wAa@cI_D_DO?	46	3fffffffffff
N???C@?wAa@cI_D_Oo?	46	3fffffffffff
N???C@?wAa@cI_D_BC?	46	3fffffffffff
N???C@?wAa@cI_D_Oc?	46	7fffffffff7f
N???C@?wAa@cI_D_CS?	46	3fffffffffff
N???C@?wAa@cB_K_PO?	46	3fffffffffff
N???C@?wAa@cB_K_PC?	46	7ffffffffffd
N???C@?wAa@cB_K_DC?	46	3fffffffffff
N???CB?W?wB_K_AoW_?	46	3fffffffffff
N???CB?W?wB_K_AoK_?	46	3ffff7dfdf7ff
N???CB?W?wB_K_AoGc?	46	3fffffffffff
N???CB?W?wB_K_AoWA?	46	fbffbfffff77c
N???CB?W?wB_K_?sPC?	46	fffffffff6ff
N???CB?W?wB_E_GoOo?	46	2ffdeff7fe70fccc
N???CB?W?wB_E_GoGo?	46	3ffff7dfdf7ff
N???CB?W?wB_E_GoCo?	46	3faeffff75e937d2
N???CB?W?wB_E_GoGc?	46	3ffffffffe67f
N???CB?W?wB_E_GoOa?	46	7ffffffff7ff
N???CB?W?wEOCoB_D_?	46	3faeffff75e937d2
N???CB?W?wEOCoB_SG?	46	3fffffff0ffff
N???CB?W?wEOCoB_KC?	46	3fffffff0ffff
N???CB?W?wEOCoB_WA?	46	3bffbffffff7d
N???CB?W?wBOM?@oK_?	46	3ffff7dfdf7ff
N???CB?W?wBOM?@o?w?	46	3faeffff75e937d2
N???CB?W?wBOM?@oOc?	46	3ffffffffffcc
N???CB?W?wBOM?@oGc?	46	3fffffffffff
N???CB?W?wBOL?GoWC?	46	3fffffffffff
N???CB?W?wBOL?GoGK?	46	3fffffffffff
N???CB?W?wBOL?Go?k?	46	3fffffffffff
N???CB?W?wBOL?GoOE?	46	3fffffffffff
N???CB?W?wBOL?Go?e?	46	3fffffffffff
N???CB?W?wBOL?AoK_?	46	3ffff7dfdf7ff
N???CB?W?wBOL?AoGc?	46	3fffffffffff
N???CB?W?wBOL?AoWA?	46	3bffbffffff7d
N???CB?W?wBOL?@o[??	46	3fffffffffff
N???CB?W?wBOL?@oL??	46	3ffff7dfdf7ff
N???CB?W?wBOL?@oDO?	46	3faeffff75e937d2
N???CB?W?wBOL?@o@W?	46	3faeffff75e937d2
N???CB?W?wBOL?@oKC?	46	3fffffff0ffff
N???CB?W?wBOL?@oHC?	46	3fffffffffff
N???CB?W?wBOL?@oGK?	46	3ffffffffffcc
N???CB?W?wBOL?@oWA?	46	3bffbffffff7d
N???CB?W?wBOL?@oOE?	46	3ffffbbfeefff
N???CB?W?wBOL??sWC?	46	3bffbffffff7d
N???CB?W?wBOL??sSC?	46	3fffffffffff
N???CB?W?wBOL??sPC?	46	3fffffffffff
N???CB?W?wBOD_IOOo?	46	2ffdeff7fe70fccc
N???CB?W?wBOD_IOGo?	46	3ffff7dfdf7ff
N???CB?W?wBOD_IOCo?	46	3faeffff75e937d2
N???CB?W?wBOKOH_WC?	46	7ffffffffffe
N???CB?W?wBOKOH_GK?	46	7ffffffff7ff
N???CB?W?wBOKOH_OI?	46	7ffffffff7ff
N???CB?W?wBOKOH_GI?	46	7ffffffff7ff
N???CB?W?wBOKOH_OE?	46	7ffffffff7ff
N???CB?W?wBOKOH_?M?	46	7ffffffdffff
N???CB?WD@BGD_B_M??	46	7ffffffffffe
N???CB?WD@BGD_B_K_?	46	fffffffffffc
N???CB?KF?J?@oB_F??	46	7ffffffffffe
N???CB?KF?J?@oB_EC?	46	fbffbfffff77c
