N????B?KKWCWF?OoX??	46	7fffffff7fff
N????B?KKWCWQ_DOP_?	46	7ffffffeffff
N???C@?M@K[?F??wY??	46	7ffffffdffff
N???C@?M@K[?F??wR??	46	fffffffdf7ff
N???C@?M@K[?F??wW_?	46	7ffffffdffff
N???C@?M@K[?F??wWO?	46	7ffffffffffe
N???C@?M@K[?F??wQG?	46	3fffffffffff
N???C@?M@K[?F??wIG?	46	3fffffffffff
N???C@?M@K[?F??wBG?	46	3fffffffffff
N???C@?M@K[?F??wOg?	46	3fffffffffff
N???C@?M@K[?F??wGg?	46	3fffffffffff
N???C@?M@K[?F??wGW?	46	7ffffffff7ff
N???C@?M@K[?F??wAK?	46	3fffffffffff
N???C@?M@K[?F??w?k?	46	3fffffffffff
N???C@?M@K[?F??w?[?	46	7ffffffdffff
N???C@?M@K[?EO@gY??	46	7fffffffefff
N???C@?M@K[?EO@gR??	46	ffffffff0e7ff
N???C@?M@K[?EO@gGg?	46	3fffffffffff
N???C@?M@K[?DOAgY??	46	7ffffffffeff
N???C@?M@K[?DOAgIG?	46	7ffffffeffff
N???C@?M@K[?DOAgPG?	46	3fffffffffff
N???C@?M@K[?DOAgHG?	46	3fffffffffff
N???C@?M@K[?DOAgBG?	46	3fffffffffff
N???C@?M@K[?DOAgAK?	46	3fffffffffff
N???C@?M@KU?R??wY??	46	7ffffffdffff
N???C@?M@KU?R??wJ??	46	fffffffdefff
N???C@?M@KU?R??wW_?	46	7ffffffdffff
N???C@?M@KU?R??wWO?	46	3fffffffffff
N???C@?M@KU?R??wBO?	46	3fffffffffff
N???C@?M@KU?R??wOo?	46	3fffffffffff
N???C@?M@KU?R??wGo?	46	3fffffffffff
N???C@?M@KU?R??wAo?	46	3fffffffffff
N???C@?M@KU?R??wWG?	46	3fffffffffff
N???C@?M@KU?R??wIG?	46	3fffffffffff
N???C@?M@KU?R??wHG?	46	3fffffffffff
N???C@?M@KU?R??wBG?	46	3fffffffffff
N???C@?M@KU?R??wGW?	46	3fffffffffff
N???C@?M@KU?R??wQC?	46	7ffffffffffe
N???C@?M@KU?R??wIC?	46	3fffffffffff
N???C@?M@KU?R??wOS?	46	7fffffffff7f
N???C@?M@KU?R??wGS?	46	3fffffffffff
N???C@?M@KU?R??wOK?	46	7fffffffff7f
N???C@?M@KU?R??wAK?	46	7ffffffff7ff
N???C@?M@KU?R??w@K?	46	3fffffffffff
N???C@?M@KU?R??w?k?	46	3fffffffffff
N???C@?M@KU?R??w?[?	46	7ffffffeffff
N???C@?M@KU?P_AWY??	46	7fffffff7fff
N???C@?M@KU?P_AWB_?	46	3fffffffffff
N???C@?M@KU?P_AWOo?	46	fffffffdf7ff
N???C@?M@KU?P_AW@o?	46	3fffffffffff
N???C@?M@KU?P_AWWG?	46	3fffffffffff
N???C@?M@KU?P_AWIG?	46	3fffffffffff
N???C@?M@KU?P_AWHG?	46	3fffffffffff
N???C@?M@KU?P_AWBG?	46	ffffffffff74c
N???C@?M@KU?P_AWQC?	46	7fffffffff7f
N???C@?M@KU?P_AWOc?	46	3fffffffffff
N???C@?M@KU?P_AW?s?	46	fffffffef7ff
N???C@?M@KU?P_AWOK?	46	7fffffff7fff
N???C@?M@KU?P_AWGK?	46	7ffffffffffe
N???C@?M@KU?P_AW@K?	46	7ffffffeffff
N???C@?M@KU?P_AW?k?	46	3fffffffffff
N???C@?M@KU?B_OWY??	46	7ffffffffffe
N???C@?M@KU?B_OWW_?	46	3fffffffffff
N???C@?M@KU?B_OWGo?	46	2ffeffffffefb
N???C@?M@KU?B_OWIG?	46	7ffffffff7ff
N???C@?M@KU?B_OWHG?	46	3fffffffffff
N???C@?M@KU?B_OWGg?	46	3fffffffffff
N???C@?M@KU?B_OWHC?	46	3fffffffffff
N???C@?M@KU?B_OWGc?	46	3fffffffffff
N???C@?M@KU?BOOgY??	46	7ffffffffffd
N???C@?M@KU?BOOgWO?	46	7ffffffff7ff
N???C@?M@KU?BOOgGo?	46	fffffffdefff
